Date,Open,High,Low,Close,Adj Close,Volume,ticker
2012/1/31,103.7715073,104.4510837,103.2657558,104.3246578,157212000,157212000,SPY
2012/2/1,104.6802368,105.2096817,104.4115654,104.5379912,166234500,166234500,SPY
2012/2/2,104.8462219,105.1149055,104.4748302,104.8857353,113090400,113090400,SPY
2012/2/3,106.3159561,106.379175,105.7074968,105.8892436,160598500,160598500,SPY
2012/2/6,106.244873,106.2922842,105.7549414,105.8734694,107694500,107694500,SPY
2012/2/7,106.5135422,106.6953011,105.6047958,106.0236106,135528100,135528100,SPY
2012/2/8,106.829628,106.8533336,106.1342319,106.5688545,139361400,139361400,SPY
2012/2/9,106.963974,107.1457209,106.3317968,107.0034873,148602900,148602900,SPY
2012/2/10,106.1737289,106.2606534,105.7628121,106.0156877,167907500,167907500,SPY
2012/2/13,106.963974,107.0904118,106.4740424,106.9323706,115841900,115841900,SPY
2012/2/14,106.829628,106.8928469,106.0868208,106.6794846,165329500,165329500,SPY
2012/2/15,106.3318024,107.3353833,106.11844,107.177342,195195100,195195100,SPY
2012/2/16,107.5091858,107.6040081,106.1500096,106.3396663,186567800,186567800,SPY
2012/2/17,107.7937012,107.9675502,107.4381053,107.8806257,129869400,129869400,SPY
2012/2/21,107.8410873,108.2994154,107.5091971,108.0465397,134042300,134042300,SPY
2012/2/22,107.4934464,107.9043634,107.3037895,107.6751933,124455300,124455300,SPY
2012/2/23,107.9675293,108.0465439,107.0745788,107.4380845,137704300,137704300,SPY
2012/2/24,108.2045898,108.4179522,107.967534,108.2045898,105539100,105539100,SPY
2012/2/27,108.3863449,108.6787218,107.3116475,107.4854965,145728900,145728900,SPY
2012/2/28,108.7024536,108.8288915,108.2046121,108.4179745,129355900,129355900,SPY
2012/2/29,108.2757721,109.2003265,107.8964584,108.8605262,185934700,185934700,SPY
2012/3/1,108.8367691,109.0422336,108.204592,108.5048788,145023500,145023500,SPY
2012/3/2,108.5049057,108.9079249,108.2599399,108.7656793,120638300,120638300,SPY
2012/3/5,108.0623627,108.4179585,107.6909591,108.3389439,140765000,140765000,SPY
2012/3/6,106.481926,107.0192687,106.1737413,106.9560618,202129900,202129900,SPY
2012/3/7,107.2247391,107.3985881,106.6241654,106.7268976,143692200,143692200,SPY
2012/3/8,108.2915268,108.512799,107.6593617,107.8806219,116968900,116968900,SPY
2012/3/9,108.7103424,108.9948094,108.3626444,108.4969801,122836800,122836800,SPY
2012/3/12,108.7182312,108.8604647,108.3310199,108.6945256,104003500,104003500,SPY
2012/3/13,110.6779785,110.7332996,109.1212474,109.3030063,184090500,184090500,SPY
2012/3/14,110.5594559,110.9861685,110.2196557,110.7095993,145163600,145163600,SPY
2012/3/15,111.1995392,111.2469504,110.4409242,110.7254033,165118500,165118500,SPY
2012/3/16,111.3535309,111.4963878,111.115424,111.4011498,152893500,152893500,SPY
2012/3/19,111.7900467,112.1313239,111.202718,111.282091,125291100,125291100,SPY
2012/3/20,111.4646835,111.599608,110.8297356,111.1551481,121729700,121729700,SPY
2012/3/21,111.2820969,111.6313066,111.0519224,111.5281362,122388400,122388400,SPY
2012/3/22,110.4804535,110.7582468,110.1153668,110.4645765,135216700,135216700,SPY
2012/3/23,110.8376007,110.9645926,109.9645584,110.5756965,120521000,120521000,SPY
2012/3/26,112.3932343,112.3932343,111.5916203,111.6312947,120164000,120164000,SPY
2012/3/27,112.0439987,112.5678313,111.9725703,112.4964029,119868500,119868500,SPY
2012/3/28,111.4884644,112.1630986,110.8297071,111.9884877,148562100,148562100,SPY
2012/3/29,111.2979584,111.5043233,110.3931619,110.8296892,164963700,164963700,SPY
2012/3/30,111.7582779,111.9487658,111.1550844,111.8455833,135486800,135486800,SPY
2012/4/2,112.5757599,112.8694302,111.4011149,111.6233447,151741100,151741100,SPY
2012/4/3,112.115448,112.6075388,111.4566909,112.4170509,155806700,155806700,SPY
2012/4/4,111.0042801,111.3852438,110.5915624,111.2900059,146896000,146896000,SPY
2012/4/5,110.9487534,111.2741657,110.528103,110.6233531,137439400,137439400,SPY
2012/4/9,109.7026672,110.9884275,109.4010644,109.5518658,127555900,127555900,SPY
2012/4/10,107.8613358,109.797921,107.7502208,109.4883856,235360300,235360300,SPY
2012/4/11,108.734375,109.1629577,108.5359546,108.9645373,154133000,154133000,SPY
2012/4/12,110.1550598,110.2423653,108.7581846,108.8375576,154321500,154321500,SPY
2012/4/13,108.8455048,110.1788963,108.7423223,109.9011028,169246700,169246700,SPY
2012/4/16,108.7740479,109.5597848,108.4010166,109.4010509,147825300,147825300,SPY
2012/4/17,110.3852081,110.6074379,109.2899239,109.4010389,147877600,147877600,SPY
2012/4/18,110.0121841,110.3852154,109.8296408,109.8931368,123884200,123884200,SPY
2012/4/19,109.3058319,110.4407908,108.7899437,110.0280851,198666700,198666700,SPY
2012/4/20,109.4883575,110.1868011,109.4248616,109.7899604,143199600,143199600,SPY
2012/4/23,108.5677109,108.6629609,107.8930887,108.3692905,171844900,171844900,SPY
2012/4/24,108.9804001,109.2581934,108.5756269,108.6629323,137484200,137484200,SPY
2012/4/25,110.4725342,110.5201531,109.9487015,110.0439394,150252200,150252200,SPY
2012/4/26,111.2424011,111.3693931,110.1709263,110.2344222,136291600,136291600,SPY
2012/4/27,111.4249573,111.7424251,110.956688,111.5757587,130725000,130725000,SPY
2012/4/30,111.0122528,111.2821138,110.710662,111.2027408,115092200,115092200,SPY
2012/5/1,111.7027359,112.4329214,110.821749,110.9487288,138832200,138832200,SPY
2012/5/2,111.3693619,111.4804768,110.6867955,111.0518821,121081000,121081000,SPY
2012/5/3,110.5201263,111.4725415,110.3137736,111.3852361,143759700,143759700,SPY
2012/5/4,108.734375,110.559845,108.670879,109.9407744,193927300,193927300,SPY
2012/5/7,108.8137512,109.178838,108.3057955,108.3454699,127765900,127765900,SPY
2012/5/8,108.3772659,108.5518769,107.0835606,108.1629684,213377700,213377700,SPY
2012/5/9,107.7343521,108.4248513,106.74225,107.2263963,220752500,220752500,SPY
2012/5/10,107.9565506,108.6153076,107.7105113,108.4803711,150600000,150600000,SPY
2012/5/11,107.6311569,108.6311913,107.2343161,107.2819351,153032400,153032400,SPY
2012/5/14,106.4406433,107.6311657,106.2819094,106.5993772,163910000,163910000,SPY
2012/5/15,105.8295135,106.9962266,105.6628472,106.3692234,207629300,207629300,SPY
2012/5/16,105.4247055,106.7898385,105.400896,106.3056924,207265500,207265500,SPY
2012/5/17,103.8611526,105.5755074,103.8055891,105.4485155,247992900,247992900,SPY
2012/5/18,102.9722214,104.4484692,102.82142,104.2659137,319615900,319615900,SPY
2012/5/21,104.7421646,104.7818511,103.1389243,103.3056028,177861100,177861100,SPY
2012/5/22,104.9246902,105.7421812,104.2421237,105.0119957,197531200,197531200,SPY
2012/5/23,104.9802551,105.1310565,103.1706623,104.1706966,204958400,204958400,SPY
2012/5/24,105.1866074,105.4326467,104.3056204,105.2659804,167357600,167357600,SPY
2012/5/25,104.8453064,105.4405674,104.5913226,105.1468971,135465600,135465600,SPY
2012/5/29,106.1151962,106.2977396,104.1071833,105.6866136,152883500,152883500,SPY
2012/5/30,104.5754471,106.1072583,104.3611618,105.2103946,162370400,162370400,SPY
2012/5/31,104.3453293,105.1231339,103.4484651,104.5358172,196186000,196186000,SPY
2012/6/1,101.7182465,104.3691404,101.7182465,102.7103486,253240900,253240900,SPY
2012/6/4,101.6706238,102.1785795,100.9086841,101.9007861,202545800,202545800,SPY
2012/6/5,102.4404831,102.5912724,101.4166271,101.4721846,164149400,164149400,SPY
2012/6/6,104.7421646,104.7897836,103.1230473,103.1548014,184202800,184202800,SPY
2012/6/7,104.8056335,105.9802787,104.5913362,105.9326597,184772700,184772700,SPY
2012/6/8,105.6390228,105.6628323,104.202449,104.5358059,143915400,143915400,SPY
2012/6/11,104.2976913,106.551744,104.1945089,106.488248,169756100,169756100,SPY
2012/6/12,105.4961548,105.5675832,104.0992796,104.5992907,181931800,181931800,SPY
2012/6/13,104.8215027,105.8453463,104.4643364,105.1865893,172223900,172223900,SPY
2012/6/14,105.9326706,106.3533208,104.7500808,105.0358066,230615500,230615500,SPY
2012/6/15,107.0160828,107.1118141,106.1863824,106.4097637,169444500,169444500,SPY
2012/6/18,107.2235184,107.4867919,106.3299929,106.5693336,131360900,131360900,SPY
2012/6/19,108.2606354,108.6994245,107.199568,107.766007,137382600,137382600,SPY
2012/6/20,108.0851059,108.5797464,107.1197822,108.2686072,206451800,206451800,SPY
2012/6/21,105.6598282,108.3244569,105.5720704,108.2127663,205272200,205272200,SPY
2012/6/22,106.4735794,106.6730279,105.8034233,106.210306,130029200,130029200,SPY
2012/6/25,104.766304,105.3885823,104.3913399,105.3486902,146375700,146375700,SPY
2012/6/26,105.2928391,105.6119639,104.455153,105.0694577,141634000,141634000,SPY
2012/6/27,106.242218,106.4496401,105.2848677,105.6438726,108088000,108088000,SPY
2012/6/28,105.939064,106.0986326,104.7343994,105.540167,169242100,169242100,SPY
2012/6/29,108.5797653,108.7153888,107.5825228,107.8617434,212250900,212250900,SPY
2012/7/2,108.9068222,109.0185128,108.1170142,108.8828894,129524500,129524500,SPY
2012/7/3,109.6248474,109.7046195,108.7712022,108.8828929,80450000,80450000,SPY
2012/7/5,109.130249,109.9360289,108.731352,109.2180069,126177500,126177500,SPY
2012/7/6,108.0930939,108.3164752,107.5825063,108.0771346,151192100,151192100,SPY
2012/7/9,107.957489,108.1569375,107.4628485,108.0053547,103780500,103780500,SPY
2012/7/10,107.0160828,108.6834692,106.6490922,108.5079536,167884800,167884800,SPY
2012/7/11,107.0320511,107.3830824,106.4097727,107.0719432,141733400,141733400,SPY
2012/7/12,106.5134735,107.0878862,105.7874902,106.4097686,143583200,143583200,SPY
2012/7/13,108.3005066,108.4121972,106.7767175,106.7926768,129642600,129642600,SPY
2012/7/16,108.0452347,108.3643596,107.6224048,108.0532204,97525200,97525200,SPY
2012/7/17,108.7871628,109.0105441,107.343158,108.4760237,138860300,138860300,SPY
2012/7/18,109.5929184,109.8083261,108.4680385,108.5318513,113349700,113349700,SPY
2012/7/19,109.8801117,110.2391164,109.4652678,109.8162867,129847300,129847300,SPY
2012/7/20,108.8749161,109.4253957,108.7552519,109.2578537,142904500,142904500,SPY
2012/7/23,107.7739563,108.8031171,106.7767141,107.2793281,145210900,145210900,SPY
2012/7/24,106.848526,107.9016197,106.1305164,107.8537541,173301200,173301200,SPY
2012/7/25,106.8724899,107.351159,106.3060508,107.0719384,129122300,129122300,SPY
2012/7/26,108.6355896,108.8669566,107.9095943,108.4122083,156526500,156526500,SPY
2012/7/27,110.638092,110.9492435,108.6117002,109.2100458,236768900,236768900,SPY
2012/7/30,110.638092,111.1646391,110.3110057,110.5104542,106782000,106782000,SPY
2012/7/31,109.8642349,110.7896669,109.8642349,110.4865134,120575900,120575900,SPY
2012/8/1,109.7684631,110.6779477,109.6168803,110.6540149,138293800,138293800,SPY
2012/8/2,109.0105286,109.752483,108.1648692,108.9387301,199556600,199556600,SPY
2012/8/3,111.1725998,111.4039547,109.0424791,110.5423357,157825000,157825000,SPY
2012/8/6,111.3879776,111.8267667,111.3401119,111.4677619,86326200,86326200,SPY
2012/8/7,111.9464188,112.4250877,111.7150518,111.834716,109545100,109545100,SPY
2012/8/8,112.0820694,112.2097072,111.5395632,111.5714818,89754700,89754700,SPY
2012/8/9,112.1778488,112.4012302,111.8108581,111.9225488,90291700,90291700,SPY
2012/8/10,112.3612595,112.4011516,111.5395329,111.7230221,99792700,99792700,SPY
2012/8/13,112.3054504,112.3612897,111.7230521,112.1698269,79426900,79426900,SPY
2012/8/14,112.3214264,112.7921342,111.9863543,112.7203234,102379400,102379400,SPY
2012/8/15,112.4490204,112.6404953,112.1299078,112.2017063,71085900,71085900,SPY
2012/8/16,113.2787704,113.414394,112.3293937,112.6086143,112014200,112014200,SPY
2012/8/17,113.4303513,113.5260948,113.1750635,113.4702434,90813700,90813700,SPY
2012/8/20,113.438324,113.4622568,112.9596427,113.2707819,78255700,78255700,SPY
2012/8/21,113.0952835,114.1563511,112.8479693,113.7175619,105581100,105581100,SPY
2012/8/22,113.1431198,113.326609,112.5447745,112.8080357,133243500,133243500,SPY
2012/8/23,112.2176971,112.8718818,112.0421815,112.8639083,111466400,111466400,SPY
2012/8/24,112.8958206,113.1511205,111.8666717,111.9384703,99481200,99481200,SPY
2012/8/27,112.919754,113.3505696,112.7601977,113.1989868,68785900,68785900,SPY
2012/8/28,112.8080521,113.1590833,112.4650065,112.6325364,75689600,75689600,SPY
2012/8/29,112.8958206,113.1989862,112.5846815,112.9038063,65421300,65421300,SPY
2012/8/30,112.0820694,112.4410742,111.8427288,112.4091556,96589900,96589900,SPY
2012/8/31,112.6165848,113.1431316,111.9783473,112.7202897,151970400,151970400,SPY
2012/9/4,112.5129013,112.8559591,111.7948915,112.5208749,120226200,120226200,SPY
2012/9/5,112.41716,112.8639227,112.1937787,112.5607571,100660300,100660300,SPY
2012/9/6,114.6988297,114.7068032,113.0872826,113.0952562,158272500,158272500,SPY
2012/9/7,115.1455841,115.1934498,114.7865793,114.8902842,107272100,107272100,SPY
2012/9/10,114.4913788,115.2333333,114.4514988,115.0338849,86458500,86458500,SPY
2012/9/11,114.810524,115.1775024,114.5312913,114.5632098,88760000,88760000,SPY
2012/9/12,115.1934662,115.3211161,114.8025428,115.1934662,87640900,87640900,SPY
2012/9/13,116.9485855,117.3075903,114.874329,115.1774824,225470200,225470200,SPY
2012/9/14,117.4671783,118.1612551,117.0842285,117.1799721,169777000,169777000,SPY
2012/9/17,117.0682907,117.4272956,116.7730987,117.2278471,119427800,119427800,SPY
2012/9/18,116.9725494,117.1241322,116.6773696,116.8688445,98326600,98326600,SPY
2012/9/19,117.0363617,117.4113258,116.8050068,117.1081602,128318300,128318300,SPY
2012/9/20,117.0443726,117.1081854,116.1827535,116.5018663,154009800,154009800,SPY
2012/9/21,116.9954071,117.6370516,116.9472859,117.612991,108737500,108737500,SPY
2012/9/24,116.818985,117.0836639,116.3297323,116.4179586,95682000,95682000,SPY
2012/9/25,115.5758209,117.2922135,115.543732,117.0676397,133165200,133165200,SPY
2012/9/26,114.9261017,115.5837906,114.6534068,115.5517139,146502200,146502200,SPY
2012/9/27,116.0089417,116.2736206,115.1026179,115.4074019,111830300,111830300,SPY
2012/9/28,115.4715347,115.9447429,115.0624922,115.5677771,150696100,150696100,SPY
2012/10/1,115.7762985,116.8510461,115.5035913,115.912646,135911200,135911200,SPY
2012/10/2,115.896637,116.4179664,115.359263,116.2334977,113422200,113422200,SPY
2012/10/3,116.3698578,116.6425528,115.5998938,116.2094496,121283100,121283100,SPY
2012/10/4,117.2039642,117.3723884,116.6505459,116.810954,124311600,124311600,SPY
2012/10/5,117.2119827,118.0300799,116.8590776,117.8295667,124842100,124842100,SPY
2012/10/8,116.8109665,117.1959484,116.5462876,116.7788898,78415400,78415400,SPY
2012/10/9,115.6559525,116.818926,115.6158474,116.7226836,148872900,148872900,SPY
2012/10/10,114.9180832,115.7522247,114.7656913,115.6399256,124247500,124247500,SPY
2012/10/11,114.9822693,115.8885927,114.9582087,115.7201563,123601500,123601500,SPY
2012/10/12,114.6052856,115.4554594,114.3566513,115.0624615,124181900,124181900,SPY
2012/10/15,115.5597229,115.6800259,114.5090361,114.8779734,107689100,107689100,SPY
2012/10/16,116.7307587,116.8109688,116.0249605,116.1051585,108815500,108815500,SPY
2012/10/17,117.2601166,117.3563712,116.6345164,116.810969,128834100,128834100,SPY
2012/10/18,116.9553375,117.516772,116.5623273,116.9553375,148108500,148108500,SPY
2012/10/19,115.0063324,116.7467852,114.7336374,116.7387691,185645200,185645200,SPY
2012/10/22,115.0223999,115.2309292,114.1160763,114.8138583,125578600,125578600,SPY
2012/10/23,113.4262772,113.9395903,112.9530691,113.7791823,192056300,192056300,SPY
2012/10/24,113.1055069,113.9717255,112.9290543,113.8353658,120179400,120179400,SPY
2012/10/25,113.434288,114.1160376,112.7445346,113.9075083,134457400,134457400,SPY
2012/10/26,113.3701553,113.7631533,112.6001793,113.3300503,146023500,146023500,SPY
2012/10/31,113.3701553,113.9155453,112.8327692,113.7711817,103438500,103438500,SPY
2012/11/1,114.5571899,114.7015536,113.5065029,113.6107614,100995600,100995600,SPY
2012/11/2,113.5385971,115.2710342,113.4182941,115.2389452,137702200,137702200,SPY
2012/11/5,113.7711563,114.0278068,113.0332572,113.37013,98378500,98378500,SPY
2012/11/6,114.6614227,115.1105701,113.9957177,114.1160207,107068100,107068100,SPY
2012/11/7,112.0628204,113.6348371,111.5334626,113.6188049,264304500,264304500,SPY
2012/11/8,110.7153091,112.6161817,110.6270829,112.0467191,181517300,181517300,SPY
2012/11/9,110.8116226,111.8382493,110.3223699,110.3785072,201055300,201055300,SPY
2012/11/12,110.8998032,111.3329061,110.6511688,111.1564536,97677500,97677500,SPY
2012/11/13,110.5148163,111.6858184,110.1699396,110.3143031,123018300,123018300,SPY
2012/11/14,109.0229874,111.0281186,108.7743531,110.8516783,191505000,191505000,SPY
2012/11/15,108.8385544,109.4721829,108.4214835,109.0631282,178128400,178128400,SPY
2012/11/16,109.3759308,109.5924885,108.0365041,108.998965,239483900,239483900,SPY
2012/11/19,111.5895615,111.6055937,109.4079778,110.6030281,151495800,151495800,SPY
2012/11/20,111.6377029,111.8221716,110.7474241,111.4131292,119807400,119807400,SPY
2012/11/21,111.8462677,111.9425224,111.509407,111.7339808,81710800,81710800,SPY
2012/11/23,113.3701553,113.4102482,112.319456,112.3916501,65409200,65409200,SPY
2012/11/26,113.1295242,113.3781586,112.4397585,112.8086958,100124400,100124400,SPY
2012/11/27,112.5520935,113.4022677,112.4799117,113.0172857,128646200,128646200,SPY
2012/11/28,113.4583588,113.5225122,111.4853041,112.0948596,177086500,177086500,SPY
2012/11/29,113.9877243,114.3005244,113.3861848,113.8834658,151085900,151085900,SPY
2012/11/30,114.0118408,114.2283986,113.6188426,114.0038247,136568300,136568300,SPY
2012/12/3,113.4503555,114.629374,113.3621292,114.5331316,124656300,124656300,SPY
2012/12/4,113.2899246,113.7871933,112.9851407,113.4423166,127512200,127512200,SPY
2012/12/5,113.4904327,114.0197903,112.5841095,113.386162,147300500,147300500,SPY
2012/12/6,113.8754807,113.9236019,113.2178036,113.3862278,103220600,103220600,SPY
2012/12/7,114.2203445,114.4449184,113.6268211,114.316587,108726400,108726400,SPY
2012/12/10,114.268486,114.5411811,114.0118232,114.0599567,98840700,98840700,SPY
2012/12/11,115.0464478,115.5838216,114.6855265,114.7416638,152570400,152570400,SPY
2012/12/12,115.1025467,115.9366881,114.9421386,115.4955568,145880100,145880100,SPY
2012/12/13,114.396759,115.3592196,114.1080196,115.0303752,135715000,135715000,SPY
2012/12/14,113.9716568,114.3566385,113.7952043,114.1481093,137701700,137701700,SPY
2012/12/17,115.3111038,115.3752695,114.2363441,114.268433,143238200,143238200,SPY
2012/12/18,116.5943909,116.6986616,115.3271462,115.4955826,177762800,177762800,SPY
2012/12/19,115.7281647,116.7628194,115.6880718,116.7227143,150895400,150895400,SPY
2012/12/20,116.3938904,116.4099349,115.4795507,115.8003792,168487000,168487000,SPY
2012/12/21,115.3373337,116.3873995,114.6507612,114.8365382,245883800,245883800,SPY
2012/12/24,114.9819183,115.151537,114.8526768,115.0869163,53874600,53874600,SPY
2012/12/26,114.4973145,115.2727514,114.1742229,115.2162036,106947700,106947700,SPY
2012/12/27,114.3438339,114.7638628,113.0191389,114.5296109,167920600,167920600,SPY
2012/12/28,113.1080017,114.2307615,112.9787602,113.6007243,148806700,148806700,SPY
2012/12/31,115.0304413,115.1515975,112.7122154,112.8091527,243935200,243935200,SPY
2013/1/2,117.9787064,118.0514001,116.9044088,117.2113545,192059000,192059000,SPY
2013/1/3,117.7121201,118.2290739,117.3971015,117.9221407,144761800,144761800,SPY
2013/1/4,118.2290573,118.4229196,117.663641,117.9059658,116817700,116817700,SPY
2013/1/7,117.9059753,118.0190586,117.4697882,117.8090503,110002500,110002500,SPY
2013/1/8,117.5667419,117.8575293,117.1063235,117.6959835,121265100,121265100,SPY
2013/1/9,117.8656006,118.1887045,117.639434,117.8252111,90745600,90745600,SPY
2013/1/10,118.8025665,118.8106395,117.9059734,118.5198522,130735400,130735400,SPY
2013/1/11,118.7944794,118.8590878,118.4229131,118.7702358,113917300,113917300,SPY
2013/1/14,118.7137146,118.7944936,118.2775275,118.6490938,89567200,89567200,SPY
2013/1/15,118.7944794,118.9075626,118.0917363,118.16443,93172600,93172600,SPY
2013/1/16,118.7783356,118.9641126,118.4229275,118.552169,104849500,104849500,SPY
2013/1/17,119.5456772,119.884927,118.8590924,119.3033524,133833500,133833500,SPY
2013/1/18,119.812294,119.9415356,119.0853193,119.5215066,169906000,169906000,SPY
2013/1/22,120.4584427,120.4584427,119.529533,119.8122473,111797300,111797300,SPY
2013/1/23,120.6522903,120.7573006,120.2403468,120.4584404,104596100,104596100,SPY
2013/1/24,120.6846237,121.2742714,120.3615198,120.4746031,146426400,146426400,SPY
2013/1/25,121.3630829,121.3630829,120.6522669,121.0642227,147211600,147211600,SPY
2013/1/28,121.2177277,121.4277359,120.7653822,121.3954194,113357700,113357700,SPY
2013/1/29,121.694252,121.8477248,120.8945841,120.9753631,105694400,105694400,SPY
2013/1/30,121.2177277,121.9204586,121.1046321,121.6781337,137447700,137447700,SPY
2013/1/31,120.9188766,121.4681472,120.8381099,121.0723495,108975800,108975800,SPY
2013/2/1,122.1627731,122.3081606,121.4761882,121.6861965,131173000,131173000,SPY
2013/2/4,120.7896042,122.1870052,120.7007522,121.4196536,159073600,159073600,SPY
2013/2/5,122.0092926,122.3566154,121.3954015,121.4438763,113912400,113912400,SPY
2013/2/6,122.0981598,122.1789265,121.4923539,121.5812059,138762800,138762800,SPY
2013/2/7,121.9366302,122.2516489,121.0481099,122.1385656,162490000,162490000,SPY
2013/2/8,122.6150894,122.6877832,122.1465981,122.1465981,103133700,103133700,SPY
2013/2/11,122.5909119,122.6959099,122.2839662,122.5666806,73775000,73775000,SPY
2013/2/12,122.7928391,123.0190056,122.4616622,122.5989767,65392700,65392700,SPY
2013/2/13,122.8978348,123.2694012,122.5505119,123.0432346,82322600,82322600,SPY
2013/2/14,123.0109634,123.1563633,122.3890113,122.5263259,80834300,80834300,SPY
2013/2/15,122.865509,123.2532213,122.413176,123.1239798,215226500,215226500,SPY
2013/2/19,123.7863235,123.8105548,122.9058887,123.0755074,95105400,95105400,SPY
2013/2/20,122.2435608,123.7378871,122.17894,123.6974975,160574800,160574800,SPY
2013/2/21,121.5004425,122.3081838,121.1127301,121.9366297,183257000,183257000,SPY
2013/2/22,122.6878128,122.6878128,121.55698,122.0900799,106356600,106356600,SPY
2013/2/25,120.3534622,123.4713444,120.3534622,123.2855673,245824800,245824800,SPY
2013/2/26,121.1772995,121.322687,120.1353068,120.9349748,186596200,186596200,SPY
2013/2/27,122.7039795,123.0432293,120.9673284,121.0723387,150781900,150781900,SPY
2013/2/28,122.4616394,123.4793888,122.3000936,122.6958789,126866000,126866000,SPY
2013/3/1,122.865509,123.0512861,121.4923515,122.0416096,170634800,170634800,SPY
2013/3/4,123.5197983,123.5197983,122.3889654,122.5828154,99010200,99010200,SPY
2013/3/5,124.626442,124.957619,124.1014149,124.1175731,121431900,121431900,SPY
2013/3/6,124.7960434,125.1352933,124.5214143,125.0706725,94469900,94469900,SPY
2013/3/7,125.0221939,125.1837397,124.8121856,124.9575731,86101400,86101400,SPY
2013/3/8,125.5553055,125.7249242,124.9252683,125.5714638,123477800,123477800,SPY
2013/3/11,126.0318909,126.0399638,125.3049285,125.4584014,83746800,83746800,SPY
2013/3/12,125.7491684,126.0884306,125.3695413,125.9430308,105755800,105755800,SPY
2013/3/13,125.926796,126.1044999,125.3856111,125.8137127,92550900,92550900,SPY
2013/3/14,126.5973434,126.6538913,125.9350017,126.2580934,126329900,126329900,SPY
2013/3/15,126.4301376,126.6005108,126.0082406,126.4463678,138601100,138601100,SPY
2013/3/18,125.7323837,126.2759758,125.1076533,125.2212395,126704300,126704300,SPY
2013/3/19,125.4403152,126.1705107,124.6127513,126.0001375,167567300,167567300,SPY
2013/3/20,126.3165436,126.5274859,125.9676637,126.1786183,113759300,113759300,SPY
2013/3/21,125.2374954,126.2760018,125.0265531,125.562024,128605000,128605000,SPY
2013/3/22,126.2435608,126.2435608,125.5376919,125.6350604,111163600,111163600,SPY
2013/3/25,125.7162018,126.7871686,125.2294088,126.5762138,151322300,151322300,SPY
2013/3/26,126.7221832,126.7546311,126.097453,126.2353782,86856600,86856600,SPY
2013/3/27,126.7221832,126.7627524,125.7566944,125.9676366,99950600,99950600,SPY
2013/3/28,127.1116486,127.2576951,126.365223,126.6410735,102932800,102932800,SPY
2013/4/1,126.6085968,127.3063441,126.3002861,127.0467115,99194100,99194100,SPY
2013/4/2,127.2333832,127.5498029,126.868273,127.0629976,101504300,101504300,SPY
2013/4/3,125.9433594,127.4037629,125.6107219,127.3064068,154167400,154167400,SPY
2013/4/4,126.4544983,126.7060098,125.8297677,126.1056183,131885000,131885000,SPY
2013/4/5,125.8865356,126.040691,124.7587823,124.9048165,159666000,159666000,SPY
2013/4/8,126.7384338,126.7465427,125.5538813,125.9757782,86571200,86571200,SPY
2013/4/9,127.1766052,127.6390715,126.5518746,126.9737717,101922200,101922200,SPY
2013/4/10,128.734314,128.8965782,127.4848655,127.5173134,135711100,135711100,SPY
2013/4/11,129.1562042,129.5781012,128.6288299,128.7586463,110142500,110142500,SPY
2013/4/12,128.8397827,129.0344949,128.1258052,128.7424143,116359900,116359900,SPY
2013/4/15,125.8540878,128.2962103,125.8378701,128.190733,217259000,217259000,SPY
2013/4/16,127.7120438,127.7769519,126.4950432,126.8033416,147507800,147507800,SPY
2013/4/17,125.8459702,126.8276894,125.1725617,126.803338,226834800,226834800,SPY
2013/4/18,125.0589676,126.0893648,124.5802837,126.0569045,167583200,167583200,SPY
2013/4/19,126.1461334,126.2029327,125.0427193,125.35103,149687600,149687600,SPY
2013/4/22,126.7060165,127.0062061,125.5539239,126.3895968,106553500,106553500,SPY
2013/4/23,128.012207,128.1339021,126.7059595,127.3387987,166141300,166141300,SPY
2013/4/24,128.093338,128.4340966,127.8174752,128.0527689,96781200,96781200,SPY
2013/4/25,128.6125946,129.2210948,128.271836,128.4665481,131060600,131060600,SPY
2013/4/26,128.3854675,128.6775482,127.9716794,128.4584846,95918800,95918800,SPY
2013/4/29,129.2454224,129.5293816,128.531445,128.7342783,88572800,88572800,SPY
2013/4/30,129.5537872,129.5862475,128.6856664,129.2211498,116010700,116010700,SPY
2013/5/1,128.417923,129.3347342,128.2718888,129.269826,138874200,138874200,SPY
2013/5/2,129.6105347,129.7241209,128.6207067,128.7424018,96407600,96407600,SPY
2013/5/3,130.9249115,131.3386996,129.6348939,130.7383082,144202300,144202300,SPY
2013/5/6,131.2575989,131.4442022,130.9655182,131.0223175,66882100,66882100,SPY
2013/5/7,131.9229126,131.9634694,131.1683655,131.5415846,90359200,90359200,SPY
2013/5/8,132.5232239,132.563793,131.7037814,131.7767985,97419200,97419200,SPY
2013/5/9,132.1500397,132.8153269,131.8173899,132.4664593,106738600,106738600,SPY
2013/5/10,132.5800476,132.6936338,131.8498398,132.2392889,103203000,103203000,SPY
2013/5/13,132.6855011,132.9045647,132.1013523,132.4096506,81843200,81843200,SPY
2013/5/14,134.0566711,134.1540396,132.7909925,132.7909925,119000900,119000900,SPY
2013/5/15,134.7787323,135.0464739,133.7970256,133.8375947,120718500,120718500,SPY
2013/5/16,134.1459045,134.9734683,133.9430711,134.5028933,109913600,109913600,SPY
2013/5/17,135.444046,135.525172,134.4623268,134.6408212,129801000,129801000,SPY
2013/5/20,135.4359589,135.9633333,135.1763385,135.3142637,85071200,85071200,SPY
