round,date,sharpe_ratio,reward,wealth,DBC_ret,SHY_ret,SPY_ret,DBC_weight,SHY_weight,SPY_weight
0,2013-05-31,1.542545821232031,15425.45821232031,1008115.0962291567,-0.01560715,-0.001337149,0.023608935,0.31428009271621704,0.12703406810760498,0.5586857795715332
0,2013-06-30,-3.318956710835733,-33189.56710835733,973488.5447820561,-0.028228944,-0.000984154,-0.013344302,0.8975293040275574,0.015553933568298817,0.08691674470901489
0,2013-07-31,7.463037268887532,74630.37268887532,1032794.3895365228,0.031834484,0.001626411,0.051677257,0.32088690996170044,0.2500573694705963,0.42905575037002563
0,2013-08-31,0.08408228772325665,840.8228772325665,1000312.1740711154,0.028152654,-0.000971812,-0.029992009,0.4173128008842468,0.20811963081359863,0.3745676279067993
0,2013-09-30,-3.0469458696760605,-30469.458696760605,982282.5941754442,-0.033758456,0.002230406,0.031645836,0.7139257788658142,0.0907493531703949,0.1953248530626297
0,2013-10-31,2.72025686335221,27202.568633522103,1011915.3658530455,-0.000388139,0.000686444,0.046307177,0.5698049664497375,0.17063719034194946,0.25955796241760254
0,2013-11-30,4.635296800358276,46352.96800358276,1020805.1595035421,-0.009320387,0.000935612,0.029637543,0.2204533815383911,0.008500351570546627,0.7710462808609009
0,2013-12-31,2.4131461199296425,24131.461199296424,1007873.539718942,0.005880164,-0.001773699,0.025926498,0.744074285030365,0.11324819177389145,0.14267754554748535
0,2014-01-31,-6.106864802367805,-61068.64802367805,982468.6327729565,-0.030397731,0.002014143,-0.03524839,0.3100762367248535,0.4351004958152771,0.2548232078552246
0,2014-02-28,8.7290865104208,87290.865104208,1041828.679274907,0.050241195,0.00039073,0.045515921,0.32494065165519714,0.11573749780654907,0.5593218803405762
0,2014-03-31,0.8075213530723571,8075.21353072357,1003331.194908724,-0.000382559,-0.001088327,0.008295654,0.4313828647136688,0.1300969123840332,0.43852025270462036
0,2014-04-30,2.3336583148679977,23336.583148679976,1007766.1393069912,0.011102639,0.001077937,0.006951304,0.5339893102645874,0.2386932224035263,0.2273174226284027
0,2014-05-31,3.2462271677692365,32462.271677692366,1010306.7039646632,-0.014388575,0.001787275,0.023206528,0.2189033478498459,0.21803425252437592,0.5630624294281006
0,2014-06-30,6.971235195388764,69712.35195388764,1019639.1600591448,0.021129466,-0.000791953,0.020644553,0.49603167176246643,0.05812167376279831,0.44584667682647705
0,2014-07-31,-11.2658251370011,-112658.251370011,959032.1672920851,-0.047404116,-0.000768943,-0.013437481,0.8248388767242432,0.038414113223552704,0.1367471069097519
0,2014-08-31,-1.4403392707758735,-14403.392707758736,993819.2403591363,-0.011453262,0.001858807,0.039463662,0.8515447378158569,0.060800276696681976,0.08765505254268646
0,2014-09-30,-8.787084046681175,-87870.84046681174,968411.7806991177,-0.072313274,-0.000733168,-0.013796192,0.34190890192985535,0.16959960758686066,0.4884914755821228
0,2014-10-31,-3.194782815182706,-31947.82815182706,981381.325341078,-0.038759799,0.002604326,0.023550656,0.6165403127670288,0.17914468050003052,0.20431502163410187
0,2014-11-30,-3.1363233511536506,-31363.233511536506,985345.8387232766,-0.08512548,0.001051097,0.027472332,0.30381378531455994,0.29967281222343445,0.3965134024620056
0,2014-12-31,-8.80813037348186,-88081.3037348186,919143.7465242576,-0.096473981,-0.002926472,-0.002536895,0.8334307670593262,0.07521206885576248,0.09135714173316956
0,2015-01-31,-5.088830960776873,-50888.30960776873,951253.6632956538,-0.056910517,0.006275604,-0.029629197,0.811518132686615,0.08417109400033951,0.1043107807636261
0,2015-02-28,5.82361288527698,58236.128852769805,1034925.2785522711,0.044252797,-0.002907413,0.056204533,0.4321245849132538,0.2726117968559265,0.2952635884284973
0,2015-03-31,-5.1944533292092006,-51944.533292092005,952069.440564754,-0.060539294,0.002492276,-0.015705506,0.7372909784317017,0.045637089759111404,0.21707192063331604
0,2015-04-30,6.940530446821126,69405.30446821125,1037964.0294941239,0.071470542,0.000318568,0.009834042,0.4943861663341522,0.2461511492729187,0.2594626247882843
0,2015-05-31,-1.868726190334161,-18687.26190334161,990799.331546351,-0.031711537,0.000412976,0.012855843,0.42855527997016907,0.2376401722431183,0.33380451798439026
0,2015-06-30,-2.254272476324148,-22542.72476324148,991636.3864565338,0.016374923,0.000317592,-0.020312031,0.09321316331624985,0.4134206175804138,0.4933662712574005
0,2015-07-31,-11.079643480075456,-110796.43480075456,924449.2788095523,-0.126111007,0.000447798,0.022589231,0.6499007344245911,0.06772634387016296,0.28237292170524597
0,2015-08-31,-3.414751209243848,-34147.512092438476,965073.6056136277,-0.002542934,-0.000494903,-0.060950409,0.15046893060207367,0.2850940227508545,0.5644370317459106
0,2015-09-30,-2.1271428024196295,-21271.428024196295,978872.7372941095,-0.034416716,0.002949769,-0.025515705,0.21725885570049286,0.22210291028022766,0.5606381893157959
0,2015-10-31,5.460554631217064,54605.546312170634,1036766.8955251301,0.003300179,-0.001412195,0.085059624,0.40704402327537537,0.17361772060394287,0.41933831572532654
0,2015-11-30,-6.587145687019426,-65871.45687019426,950778.6999400556,-0.066447354,-0.002583096,0.003655218,0.7486678957939148,0.06299347430467606,0.18833865225315094
0,2015-12-31,-5.1511261524788825,-51511.261524788824,959561.5235503413,-0.05849192,-0.001490516,-0.017282688,0.5876482129096985,0.06716896593570709,0.345182865858078
0,2016-01-31,-3.3247169904472362,-33247.169904472365,964346.3759552971,-0.043413074,0.006519609,-0.049786622,0.09737654775381088,0.23997992277145386,0.662643551826477
0,2016-02-29,-0.15611322519467036,-1561.1322519467035,998437.611689145,-0.002347396,0.001119148,-0.000825982,0.6630038619041443,0.13998913764953613,0.19700703024864197
0,2016-03-31,7.2605702389419005,72605.702389419,1046668.3706187583,0.042352888,0.001378049,0.067266206,0.5149072408676147,0.11792384088039398,0.3671688735485077
0,2016-04-30,8.05608823461934,80560.8823461934,1056202.542219585,0.097065465,0.000364809,0.003941071,0.5633910894393921,0.057037852704524994,0.37957099080085754
0,2016-05-31,1.8641579837525921,18641.579837525922,1011718.4370863317,0.008916291,-0.001188992,0.017011709,0.46314820647239685,0.0848260298371315,0.45202574133872986
0,2016-06-30,2.568138242548272,25681.38242548272,1010402.8556133416,0.04350791,0.00602548,0.003476016,0.13438719511032104,0.6068199276924133,0.258792906999588
0,2016-07-31,-5.129276884842751,-51292.76884842751,953039.1669939779,-0.069706924,-0.000469283,0.036470989,0.7748249769210815,0.03147027641534805,0.19370467960834503
0,2016-08-31,0.7087971118281913,7087.971118281913,1005407.9800574223,0.007703112,-0.002336184,0.001197612,0.7286770343780518,0.14999178051948547,0.12133115530014038
0,2016-09-30,4.057509987150568,40575.09987150568,1029683.4853766081,0.043085481,0.001295367,5.82e-05,0.6842015981674194,0.15030384063720703,0.16549456119537354
0,2016-10-31,-1.3504707243437244,-13504.707243437244,993654.6037439266,-0.003331106,-0.000482495,-0.017337172,0.6784024238586426,0.08840437978506088,0.23319323360919952
0,2016-11-30,3.191420112584905,31914.20112584905,1020966.5418524068,0.016711269,-0.004699792,0.036838217,0.4432275593280792,0.1673372983932495,0.38943517208099365
0,2016-12-31,3.349621054050911,33496.210540509106,1013528.3318561253,0.041420019,0.000723234,0.020271888,0.06474664062261581,0.4150068759918213,0.5202464461326599
0,2017-01-31,4.168857482974847,41688.57482974847,1011850.3855084913,-0.005681766,0.001066604,0.017894802,0.08639566600322723,0.23814216256141663,0.6754621863365173
0,2017-02-28,2.5226262218527364,25226.262218527365,1008085.1714861382,-0.001904744,0.000366294,0.039291717,0.5510554313659668,0.2184949666261673,0.23044952750205994
0,2017-03-31,-2.7315577534620976,-27315.577534620978,991710.5190574968,-0.032442724,0.000639278,0.001249718,0.27753371000289917,0.3086470663547516,0.41381922364234924
0,2017-04-30,-3.02783773266541,-30278.3773266541,989784.8052327725,-0.02695601,0.001870276,0.009926301,0.4570613503456116,0.4076472520828247,0.13529135286808014
0,2017-05-31,-0.9827948068450644,-9827.948068450643,992517.0410895542,-0.014189058,0.000733954,0.014113031,0.7016201019287109,0.12995471060276031,0.16842509806156158
0,2017-06-30,-0.6050351121966866,-6050.351121966866,998068.7766224628,-0.009595773,-0.000780679,0.00637498,0.3291327655315399,0.42619484663009644,0.24467234313488007
0,2017-07-31,5.623950656006025,56239.506560060254,1035927.4741118038,0.0408304,0.0018592,0.020553859,0.7922540903091431,0.03693877160549164,0.1708071529865265
0,2017-08-31,0.7808147132302785,7808.147132302785,1003038.6965287729,0.00398947,0.00202351,0.002917871,0.3129529356956482,0.23987488448619843,0.44717225432395935
0,2017-09-30,3.8818761076982713,38818.761076982715,1017113.92367104,0.019867509,-0.001867079,0.020149307,0.6775277256965637,0.12919732928276062,0.19327498972415924
0,2017-10-31,9.243853808211615,92438.53808211615,1027652.3631269832,0.039610424,-0.000912837,0.023564083,0.40318170189857483,0.09728806465864182,0.49953028559684753
0,2017-11-30,4.202523211598264,42025.23211598264,1016898.0546931435,0.009369057,-0.002160704,0.030565812,0.4699215888977051,0.11327031254768372,0.41680803894996643
0,2017-12-31,4.8263028810569955,48263.02881056995,1010872.598470042,0.027846616,-0.000202238,0.012128083,0.3070777952671051,0.49327969551086426,0.19964250922203064
0,2018-01-31,7.284498921811953,72844.98921811953,1031812.2583255096,0.029500334,-0.002862643,0.056359097,0.8905274271965027,0.010610540397465229,0.09886205196380615
0,2018-02-28,-2.577636653413582,-25776.36653413582,976664.2160707696,-0.029239834,-0.001005435,-0.036360298,0.16781863570213318,0.334595263004303,0.4975861608982086
0,2018-03-31,-0.7354964228083907,-7354.964228083907,994701.031319286,0.022891508,0.00247132,-0.027410528,0.17027512192726135,0.4533311724662781,0.3763936758041382
0,2018-04-30,2.4670398175847836,24670.398175847837,1015175.7668730798,0.034157947,-0.002348453,0.005168002,0.38327938318252563,0.14680902659893036,0.4699116051197052
0,2018-05-31,3.4186297917202766,34186.29791720276,1014878.0957920385,0.026765272,0.003523101,0.024309224,0.2070760726928711,0.47819000482559204,0.3147338926792145
0,2018-06-30,-0.7588407562358493,-7588.407562358493,997198.5000844138,-0.019411933,0.000432131,0.005750874,0.2330920398235321,0.5052178502082825,0.2616901099681854
0,2018-07-31,1.2443883786109338,12443.883786109338,1006714.4517451765,-0.024321389,-0.000600302,0.037046529,0.41485166549682617,0.12945304811000824,0.45569536089897156
0,2018-08-31,2.570329526059105,25703.295260591047,1013665.9154392545,0.007536204,0.00346763,0.031920011,0.613184928894043,0.11606459319591522,0.2707505226135254
0,2018-09-30,4.921734062840964,49217.34062840964,1020219.2991404089,0.033947088,-0.001430733,0.005945093,0.5427415370941162,0.1252252757549286,0.3320332169532776
0,2018-10-31,-6.786774198828561,-67867.7419882856,956452.8255559182,-0.056204773,0.001531552,-0.069103914,0.5791971683502197,0.2560412585735321,0.16476157307624817
0,2018-11-30,-4.593619180246811,-45936.19180246811,969500.7613024701,-0.098466929,0.003810226,0.018549406,0.3823586702346802,0.29217594861984253,0.3254653513431549
0,2018-12-31,-4.939730969135163,-49397.309691351635,950984.3064613845,-0.040012585,0.00759853,-0.088048716,0.25598862767219543,0.27953046560287476,0.4644809067249298
0,2019-01-31,8.977170270175806,89771.70270175807,1048178.3641399887,0.071083554,0.002510804,0.080065491,0.4710492491722107,0.3566024601459503,0.172348290681839
0,2019-02-28,6.104716370244899,61047.163702449,1028405.356964035,0.028350488,0.000860636,0.032416053,0.5942408442497253,0.05053877830505371,0.35522040724754333
0,2019-03-31,2.020187469038607,20201.87469038607,1005853.5985292015,-0.00375949,0.006268413,0.018100396,0.2969374656677246,0.4864594042301178,0.21660318970680237
0,2019-04-30,8.435014940626763,84350.14940626764,1025172.2284106199,0.011949729,0.001834311,0.040852195,0.48002704977989197,0.046286456286907196,0.47368645668029785
0,2019-05-31,-8.520499710995974,-85204.99710995975,942873.5964080258,-0.059664372,0.007218292,-0.063771104,0.26321879029273987,0.07837413251399994,0.6584070920944214
0,2019-06-30,10.653406910289677,106534.06910289677,1058314.0613709413,0.039656283,0.004609584,0.069586627,0.2599024772644043,0.0537666380405426,0.6863309144973755
0,2019-08-31,-2.068327300144485,-20683.27300144485,986923.0779692683,-0.04630234,0.007817565,-0.016743125,0.21492357552051544,0.4079354405403137,0.3771410286426544
0,2019-09-30,1.2236939369928692,12236.939369928692,992845.9184147539,0.014160469,-0.001342494,0.019457531,0.21211975812911987,0.5929127335548401,0.19496747851371765
0,2019-10-31,3.2380453972136816,32380.453972136816,1012589.4598901522,0.019282005,0.003129611,0.022104431,0.16606760025024414,0.09222277253866196,0.7417095899581909
0,2019-11-30,0.27695224592705714,2769.5224592705713,1014681.9905539934,-0.00130464,-0.00047198,0.03619832,0.8475788235664368,0.06395072489976883,0.08847048878669739
0,2019-12-31,13.284041279580672,132840.4127958067,1059511.4582233396,0.058491568,0.001550059,0.029055711,0.6026106476783752,0.09500839561223984,0.3023810088634491
0,2020-01-31,-8.780126094481535,-87801.26094481535,1016407.007280216,-0.08589343,0.005790304,-0.000403743,0.48371773958206177,0.17327836155891418,0.34300389885902405
0,2020-02-29,-6.8333407319418455,-68333.40731941846,951743.3633846311,-0.06652947,0.008766035,-0.079165824,0.8157089352607727,0.0595734678208828,0.12471761554479599
0,2020-03-31,-6.372957974340339,-63729.57974340339,816746.9079195808,-0.173401877,0.012440955,-0.12487137,0.6668921113014221,0.1121147871017456,0.2209930717945099
0,2020-04-30,2.2907919285916907,22907.919285916905,852358.0137198614,-0.031111128,0.002726007,0.126983566,0.3514913022518158,0.22383750975131989,0.4246711730957031
0,2020-05-31,6.28828645406498,62882.864540649796,907443.7516658251,0.080733934,-0.00078395,0.047645461,0.5753359794616699,0.04243263974785805,0.3822314441204071
0,2020-06-30,3.388878036635835,33888.78036635835,936150.6603327611,0.044991575,0.000231041,0.01773414,0.6062216758728027,0.14987455308437347,0.2439037263393402
0,2020-07-31,7.952282247071084,79522.82247071085,982437.5529573711,0.051177758,0.000936231,0.058892046,0.677502453327179,0.07284419238567352,0.24965330958366394
